problem,seed,reduction_factor,redundancy_rate,max_internal_nodes_seen_isalsr,total_dags_explored_isalsr,unique_canonical_dags,r2_train_baseline,r2_train_isalsr,r2_test_baseline,r2_test_isalsr,nrmse_train_baseline,nrmse_train_isalsr,nrmse_test_baseline,nrmse_test_isalsr,delta_r2_train,delta_r2_test,delta_nrmse_train,delta_nrmse_test,model_complexity_baseline,model_complexity_isalsr,wall_clock_search_only_s_baseline,wall_clock_search_only_s_isalsr,overhead_time_s,canonicalization_runtime_s,solution_recovered_baseline,solution_recovered_isalsr
iii.17.37,20,1.8151360107222263,0.44907709720214906,31.0,11804060.0,6503127.0,0.9739243363046677,0.9995148369150104,0.9765064495069171,0.9995728923214776,0.1614796076764255,0.022026417888290663,0.15327605975194847,0.020666583619998784,0.025590500610342737,0.023066442814560495,-0.13945318978813484,-0.13260947613194968,31.0,32.0,20355.457063334063,24508.86524298694,13770.726950067095,13770.726950067095,False,False
iii.17.37,21,1.8134526625265817,0.4485656997482602,30.0,12004460.0,6619671.0,0.973183537573122,0.9994040084985557,0.9616836559105347,0.999150600795507,0.16375732785703948,0.024412937173645087,0.1957456106518489,0.02914445409495576,0.02622047092543367,0.037466944884972264,-0.13934439068339438,-0.16660115655689314,32.0,31.0,13637.187713595107,27611.290997161996,14720.687525729183,14720.687525729183,False,False
iii.17.37,22,1.8155664452159155,0.44920771000420456,31.0,12448346.0,6856453.0,0.9923897895524139,0.9998035764030415,0.9919964890692908,0.9998438368139717,0.08723652014830818,0.014015120297680005,0.08946234364641457,0.012496526958652771,0.007413786850627657,0.007847347744680877,-0.07322139985062817,-0.0769658166877618,32.0,32.0,14018.190698529594,27048.188029921148,15284.649178211112,15284.649178211112,False,False
iii.17.37,23,1.8148594284375523,0.44899313724759427,30.0,12208367.0,6726894.0,0.9985948980571844,0.9984827058068981,0.9986742242680077,0.998823988806023,0.03748468944536708,0.0389524606809618,0.03641120338566633,0.03429301961007525,-0.00011219225028624713,0.00014976453801529566,0.001467771235594724,-0.00211818377559108,32.0,31.0,13766.749526262283,27549.863288334105,14784.718915924896,14784.718915924896,False,False
iii.17.37,24,1.8137547490979211,0.44865754286936843,31.0,12442334.0,6859987.0,0.9961698084679322,0.9983294255548216,0.9976211379557431,0.998701042368762,0.06188854120164513,0.040872661342006136,0.048773579366874965,0.03604105480196158,0.002159617086889387,0.0010799044130188618,-0.021015879859638993,-0.012732524564913382,32.0,32.0,13749.612037343904,26960.940388649236,15374.497269468382,15374.497269468382,False,False
iii.17.37,25,1.8140694143767666,0.4487531777588811,30.0,12447845.0,6861835.0,0.9913253723271758,0.9998777685119191,0.9925842525752552,0.9998745648438534,0.09313768127253447,0.011055835024136476,0.08611473407463308,0.011199783754458879,0.00855239618474335,0.00729031226859822,-0.082081846248398,-0.0749149503201742,32.0,31.0,14124.821308893152,27002.167211620603,15330.750333935022,15330.750333935022,False,False
iii.17.37,26,1.795260231406394,0.44297769064008774,30.0,1157810.0,644926.0,0.9991247619494417,1.0,0.9988977993495985,1.0,0.029584422430704613,1.294456498248054e-12,0.03319940738027511,1.2782655904317895e-12,0.0008752380505583357,0.0011022006504014525,-0.029584422429410156,-0.03319940737899685,32.0,31.0,13233.699333676137,1418.1954749152064,1039.9982423158363,1039.9982423158363,False,False
iii.17.37,28,1.8185648101494167,0.4501158306709794,31.0,12379709.0,6807406.0,0.9974967301455333,0.9968309976375775,0.996343471078066,0.9940454185543398,0.05003268785970494,0.05629389276309173,0.060469239468790806,0.07716593448964527,-0.000665732507955763,-0.0022980525237261684,0.006261204903386788,0.01669669502085447,32.0,32.0,14067.558325701859,27845.571528787725,14490.308849707246,14490.308849707246,False,False
iii.17.37,29,1.8122247210226776,0.4481920545506749,30.0,12207365.0,6736121.0,0.9923203643092934,0.9966501742977818,0.9915362892107921,0.9960496201141779,0.08763353063015693,0.05787767879086199,0.09199842818878967,0.06285204758655166,0.00432980998848842,0.004513330903385793,-0.02975585183929494,-0.02914638060223801,32.0,31.0,14309.39924154291,27714.492086607963,14620.463783358224,14620.463783358224,False,False
iii.17.37,30,1.8173092712001901,0.4497359278095916,30.0,11864180.0,6528432.0,0.9969860178602161,0.9962076501370954,0.9964017977397062,0.9950935733295981,0.05489974626338335,0.06158205796256349,0.05998501696502118,0.07004588974666413,-0.0007783677231206765,-0.0013082244101080276,0.006682311699180141,0.01006087278164295,31.0,31.0,14330.394973614253,20500.217430747813,12141.687497721054,12141.687497721054,False,False
keijzer_6,1,1.8237498020272411,0.4516791728292875,28.0,736970.0,404096.0,1.0,1.0,0.9999999999999999,0.9999999999999999,5.496807370667862e-09,6.3642381150881166e-09,1.2188984340882926e-08,8.330302444899922e-09,0.0,0.0,8.674307444202544e-10,-3.858681895983004e-09,30.0,29.0,603.2606816980988,392.7339871870354,609.0978775238618,609.0978775238618,False,False
keijzer_6,2,1.8436381081165814,0.4575942015965502,30.0,3116720.0,1690527.0,1.0,1.0,0.9999999999999969,0.9999999999999999,6.10444269973695e-09,4.948973078555069e-09,5.58817589821016e-08,1.0168044139908496e-08,0.0,2.9976021664879227e-15,-1.1554696211818814e-09,-4.5713714842193103e-08,32.0,31.0,1782.3740571509115,1842.5812693615444,2583.22596712457,2583.22596712457,False,False
keijzer_6,3,1.833977908902461,0.4547371616932686,31.0,1152800.0,628579.0,1.0,1.0,0.9999999999999999,0.9999999999999989,3.1157840831484096e-09,5.82830267923827e-09,7.67257641770097e-09,3.3948518448575083e-08,0.0,-9.992007221626409e-16,2.7125185960898606e-09,2.6275942030874114e-08,29.0,32.0,1660.4486280609854,810.9019547640346,1247.4082019911148,1247.4082019911148,False,False
keijzer_6,4,1.8400821370128781,0.4565459987436412,30.0,1623740.0,882428.0,0.9999999999999999,0.9999999999999999,0.9999999999999978,0.9999999999999992,7.692153445212539e-09,9.246980408622761e-09,4.691271422539759e-08,2.8023837368143148e-08,0.0,1.4432899320127035e-15,1.5548269634102223e-09,-1.8888876857254443e-08,26.0,31.0,301.2886252212338,964.3961065975018,1455.3046172605827,1455.3046172605827,False,False
keijzer_6,5,1.8332086086076895,0.45450834383791505,28.0,1197890.0,653439.0,1.0,1.0,0.9999999999999972,0.9999999999999999,4.478873006524476e-09,3.1062373642887983e-09,5.2641080673756284e-08,7.652172264443403e-09,0.0,2.6645352591003757e-15,-1.372635642235678e-09,-4.498890840931288e-08,30.0,29.0,831.2749966229312,689.3826002562419,1011.2380456128158,1011.2380456128158,False,False
keijzer_6,6,1.8343395308207944,0.45484465487556736,31.0,2555600.0,1393199.0,0.9999999999999999,1.0,1.0,0.9999999999999999,9.156631079920332e-09,6.5685372101640096e-09,7.365957884002029e-09,8.665546111318581e-09,1.1102230246251565e-16,-1.1102230246251565e-16,-2.588093869756322e-09,1.2995882273165515e-09,32.0,32.0,244.14019664609805,2122.845442635007,3258.681190184783,3258.681190184783,False,False
keijzer_6,7,1.8356831005057561,0.45524366393933346,27.0,2505500.0,1364887.0,1.0,1.0,0.9999999999999997,1.0,8.141663188432825e-10,2.1799440611281095e-09,1.8241709754171966e-08,1.7538385809917175e-09,0.0,3.3306690738754696e-16,1.365777742284827e-09,-1.6487871173180247e-08,32.0,28.0,417.2453115270473,1479.3176507744938,2022.2459914744832,2022.2459914744832,False,False
keijzer_6,8,1.839598531666744,0.4564031321040667,30.0,3602690.0,1958411.0,1.0,1.0,0.9999999999999997,0.9999999999999999,4.299022083655251e-09,7.209857600314424e-09,1.9421588054519743e-08,1.2056039999543335e-08,0.0,2.220446049250313e-16,2.9108355166591736e-09,-7.365548054976408e-09,31.0,31.0,2252.7474313070998,2166.999901365023,3472.8210381269455,3472.8210381269455,False,False
keijzer_6,9,1.8358402815603134,0.45529030491144784,27.0,1533560.0,835345.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999979,3.1157858914846553e-09,7.576333053040669e-09,7.674835541449221e-09,4.6241699143735156e-08,-1.1102230246251565e-16,-1.9984014443252818e-15,4.460547161556013e-09,3.856686360228594e-08,23.0,28.0,775.2940219091251,1025.8435348994099,1382.6780368154868,1382.6780368154868,False,False
keijzer_6,10,1.8398118809958077,0.4564661689983517,31.0,2936360.0,1596011.0,0.9999999999999998,1.0,0.9999999999999881,0.9999999999999998,1.4168456148114492e-08,6.3924227332536625e-09,1.0887526156273928e-07,1.608693433506457e-08,2.220446049250313e-16,1.1657341758564144e-14,-7.77603341486083e-09,-9.27883272276747e-08,31.0,32.0,3074.927336823661,1926.0452647409402,2685.2333611659706,2685.2333611659706,False,False
keijzer_6,11,1.83399112645074,0.45474109139488283,30.0,2410310.0,1314243.0,0.9999999999999997,0.9999999999999999,0.999999999999933,1.0,1.9425221968561692e-08,8.929244623182639e-09,2.588357574072593e-07,5.902236345163673e-09,2.220446049250313e-16,6.694644838489694e-14,-1.0495977345379053e-08,-2.529335210620956e-07,32.0,31.0,2930.471183320973,1371.6788523318246,2017.199803928379,2017.199803928379,False,False
keijzer_6,12,1.841362425153204,0.4569238590187922,29.0,2911310.0,1581063.0,0.9999999999999999,1.0,0.9999999999999972,1.0,8.435911926897351e-09,6.5278688361686445e-09,5.312384111523559e-08,4.692311321089273e-09,1.1102230246251565e-16,2.7755575615628914e-15,-1.9080430907287067e-09,-4.843152979414631e-08,30.0,30.0,189.71954271686263,1800.46458842,2505.0719271837734,2505.0719271837734,False,False
keijzer_6,13,1.816487931652527,0.4494871215080066,30.0,486470.0,267808.0,0.9999999999999999,1.0,0.9999999999999895,0.9999999999999998,8.886377302544094e-09,5.46955798328933e-10,1.024449354007357e-07,1.606855996509114e-08,1.1102230246251565e-16,1.0325074129013956e-14,-8.33942150421516e-09,-8.637637543564456e-08,32.0,31.0,426.33681926713325,224.8398337541148,399.6123410705477,399.6123410705477,False,False
keijzer_6,14,1.840802448397946,0.4567586538847218,29.0,1994480.0,1083484.0,0.9999999999999989,1.0,0.9999999999998873,1.0,3.347583885741408e-08,2.3494005673577e-09,3.356289425512569e-07,4.388711804634978e-09,1.1102230246251565e-15,1.1268763699945339e-13,-3.112643829005638e-08,-3.3124023074662194e-07,31.0,30.0,2472.372314940905,1343.3130977307446,1883.9425043202937,1883.9425043202937,False,False
keijzer_6,15,1.8341641151042047,0.4547925173297882,27.0,526550.0,287079.0,1.0,1.0,0.9999999999999994,0.9999999999999999,5.963631636442374e-09,2.6481218629273704e-09,2.2632533697181634e-08,9.042468862613398e-09,0.0,4.440892098500626e-16,-3.3155097735150034e-09,-1.3590064834568236e-08,32.0,28.0,316.2544370852411,267.8890248434618,491.9220317886211,491.9220317886211,False,False
keijzer_6,16,1.8306483984281459,0.45374545933635735,30.0,1062620.0,580461.0,0.9999999999999999,1.0,0.9999999999999986,0.9999999999999996,1.125136395059729e-08,5.9687237759125725e-09,3.7978107578231265e-08,2.1312316136699677e-08,1.1102230246251565e-16,9.992007221626409e-16,-5.282640174684717e-09,-1.666579144153159e-08,32.0,31.0,1032.7850962060038,512.3978910990991,813.6071281456389,813.6071281456389,False,False
keijzer_6,17,1.8297661502311202,0.453482074813938,30.0,616730.0,337054.0,1.0,0.9999999999999999,0.9999999999999984,0.9999999999999998,4.293317249082904e-09,1.0286288615538164e-08,3.922528763501777e-08,1.5699592361985357e-08,-1.1102230246251565e-16,1.3322676295501878e-15,5.99297136645526e-09,-2.3525695273032415e-08,31.0,31.0,1994.5695360871032,303.88699994888157,424.62005117023364,424.62005117023364,False,False
keijzer_6,18,1.8364709153838261,0.45547735516900467,25.0,2720930.0,1481608.0,1.0,1.0,0.9999999999999997,1.0,7.177759782462793e-09,1.6932208230037747e-10,1.7276339200694214e-08,5.486799511975217e-10,0.0,3.3306690738754696e-16,-7.008437700162415e-09,-1.672765924949669e-08,32.0,26.0,1299.1662399210036,2214.252768045757,3213.1446589333937,3213.1446589333937,False,False
keijzer_6,19,1.830153976926657,0.45359788705905446,29.0,1222940.0,668217.0,0.9999999999999999,0.9999999999999999,0.9999999999999978,0.9999999999999996,1.1591136480773738e-08,8.636947924861922e-09,4.722411811356591e-08,2.0414826164563267e-08,0.0,1.7763568394002505e-15,-2.954188555911816e-09,-2.680929194900264e-08,31.0,30.0,1931.95137772616,527.8395558684133,865.3504093685187,865.3504093685187,False,False
keijzer_6,20,1.8305186560541729,0.45370674224343677,28.0,1072640.0,585976.0,0.9999999999999999,1.0,0.9999999999999983,1.0,7.455028794169694e-09,3.1203532100382425e-09,4.014530642987597e-08,7.399392904190733e-09,1.1102230246251565e-16,1.6653345369377348e-15,-4.334675584131451e-09,-3.274591352568523e-08,32.0,29.0,1359.9177107489668,512.1633498943411,808.6295375078917,808.6295375078917,False,False
keijzer_6,21,1.8343763682632068,0.4548556025354802,31.0,2786060.0,1518805.0,1.0,1.0,0.9999999999999998,0.9999999999999993,5.502795051984485e-10,3.5671764360902356e-09,1.6151319453343507e-08,2.472914477233575e-08,0.0,-4.440892098500626e-16,3.016896930891787e-09,8.577825318992244e-09,26.0,32.0,416.4761926252395,1576.2272118683904,2585.6737501565367,2585.6737501565367,False,False
keijzer_6,22,1.829393187094837,0.45337065478632976,27.0,341180.0,186499.0,0.9999999999999998,0.9999999999999999,0.9999999999998905,0.9999999999999999,1.5468537486934322e-08,1.1663984023344279e-08,3.3087585022782983e-07,1.1959133030885277e-08,1.1102230246251565e-16,1.0935696792557792e-13,-3.804553463590044e-09,-3.1891671719694453e-07,30.0,28.0,2722.7617779369466,167.06483286665753,245.58155513508245,245.58155513508245,False,False
keijzer_6,23,1.8197360799994418,0.45046976262606897,29.0,521540.0,286602.0,1.0,0.9999999999999999,0.9999999999999979,0.9999999999999998,7.2619404610948635e-09,8.764849035853964e-09,4.617883070352106e-08,1.4484649110783228e-08,-1.1102230246251565e-16,1.887379141862766e-15,1.5029085747591007e-09,-3.169418159273783e-08,32.0,30.0,1139.643135187216,231.03186629293486,453.09573453012854,453.09573453012854,False,False
keijzer_6,24,1.8461215440566037,0.4583238556424435,30.0,7640750.0,4138812.0,0.9999999999999962,1.0,0.9999999999989257,1.0,6.099726847108651e-08,2.4059207158498618e-09,1.036483692475124e-06,4.490113483327997e-09,3.774758283725532e-15,1.0742517986273015e-12,-5.859134775523665e-08,-1.031993578991796e-06,32.0,31.0,2457.609310521977,5622.060923087411,7002.708010395523,7002.708010395523,False,False
keijzer_6,25,1.8373435719137472,0.45573597922221143,30.0,3191870.0,1737220.0,1.0,1.0,0.9999999999999999,1.0,2.3501205904419317e-09,5.42206425797814e-09,1.2482942029108002e-08,3.2424930287506745e-09,0.0,1.1102230246251565e-16,3.0719436675362083e-09,-9.240449000357328e-09,30.0,31.0,856.2527038059197,1673.905655298382,2798.6974324793555,2798.6974324793555,False,False
keijzer_6,26,1.8233443251183157,0.451557236763215,30.0,917330.0,503103.0,1.0,1.0,0.9999999999999953,0.9999999999999998,6.336554625814694e-09,6.882763261707922e-09,6.809581751725596e-08,1.6252260739756922e-08,0.0,4.440892098500626e-15,5.462086358932278e-10,-5.1843556777499035e-08,30.0,31.0,848.3696285630576,456.51949455821887,634.0739631908946,634.0739631908946,False,False
keijzer_6,27,1.8318146775526885,0.45409324848515575,31.0,2761010.0,1507254.0,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999917,8.766550664781526e-09,1.2131514551451122e-08,1.4293048597185817e-08,9.152943068224581e-08,0.0,-8.104628079763643e-15,3.3649638866695964e-09,7.723638208505999e-08,32.0,32.0,1390.6691590626724,1585.8587606069632,2376.2855745851994,2376.2855745851994,False,False
keijzer_6,28,1.8344152348964389,0.45486715277064593,30.0,1363220.0,743136.0,0.9999999999999993,0.9999999999999999,0.9999999999999645,0.9999999999999998,2.5235747482377806e-08,1.1325471888369973e-08,1.8841267372468755e-07,1.4983087364011447e-08,5.551115123125783e-16,3.530509218307998e-14,-1.3910275594007833e-08,-1.734295863606761e-07,32.0,31.0,2519.9820708129555,686.1889757402241,1080.2847059937194,1080.2847059937194,False,False
keijzer_6,29,1.836226046535537,0.4554047406708285,30.0,2500490.0,1361755.0,0.9999999999999999,1.0,0.9999999999999876,0.9999999999999989,9.89073097683977e-09,3.4654300075682e-09,1.1130511526677601e-07,3.2978550913660886e-08,1.1102230246251565e-16,1.1324274851176597e-14,-6.425300969271569e-09,-7.832656435311514e-08,29.0,31.0,1326.276161622256,1128.4686650549993,1787.8140026167966,1787.8140026167966,False,False
keijzer_6,30,1.8406408627454107,0.4567109639691208,30.0,3231950.0,1755883.0,0.9999999999999999,0.9999999999999999,0.9999999999996788,0.9999999999999762,9.792840991550629e-09,1.0888085518859952e-08,5.666931965665244e-07,1.5428240386094688e-07,0.0,2.9742874829707944e-13,1.0952445273093227e-09,-4.1241079270557753e-07,31.0,31.0,1116.0186826982535,1907.557097562123,2998.5128467497416,2998.5128467497416,False,False
korns_12,1,1.820891809709298,0.45081855238854185,31.0,11690333.0,6420114.0,0.01938667724993748,0.018444760297605778,-0.01656176079710847,-0.015089263057398217,0.9902592199773058,0.9907346969307141,1.0082468749255356,1.0075163835181036,-0.0009419169523317006,0.0014724977397102545,0.00047547695340832696,-0.0007304914074319768,31.0,32.0,32406.10685539292,27319.84887938481,15015.577784078196,15015.577784078196,False,False
korns_12,3,1.818260882799947,0.45002391600698344,31.0,9198860.0,5059153.0,0.018648416185169103,0.020400060122033548,-0.021953738560564595,-0.021985583547571963,0.9906319113650794,0.9897474121602775,1.0109172758245675,1.0109330262423777,0.0017516439368644443,-3.184498700736782e-05,-0.0008844992048019362,1.5750417810211914e-05,32.0,32.0,25862.219057759736,29279.994807373732,13056.729003888555,13056.729003888555,False,False
korns_12,5,1.8223601339752855,0.45126104255880206,31.0,9571604.0,5252312.0,0.025039685489450236,0.0223111920971667,-0.036035256669490145,-0.01978906009054504,0.9874007871733492,0.9887814763145764,1.0178581711955208,1.009846057619945,-0.0027284933922835375,0.016246196578945105,0.0013806891412271316,-0.008012113575575741,31.0,32.0,33891.232765128836,29523.058485238813,12814.108360359445,12814.108360359445,False,False
korns_12,7,1.820810975503724,0.450794171688606,31.0,9842645.0,5405638.0,0.022201776842827536,0.016919498841402425,-0.03278755668420463,-0.025654298072240733,0.9888368030960277,0.9915041609386204,1.0162615591884823,1.0127459198003421,-0.005282278001425111,0.0071332586119639,0.0026673578425926436,-0.003515639388140146,31.0,32.0,32892.54685884202,30159.1855770899,12174.749414024409,12174.749414024409,False,False
korns_12,8,1.8231243595798619,0.45149106546387796,31.0,12178808.0,6680185.0,0.023548191860823353,0.021067733532068367,-0.14505310840176477,-0.029874018163705607,0.9881557610716928,0.9894100598174305,1.0700715435903176,1.0148270878153114,-0.0024804583287549864,0.11517909023805917,0.0012542987457376809,-0.05524445577500625,32.0,32.0,25684.800222624093,28379.19755258225,13953.392252699006,13953.392252699006,False,False
korns_12,9,1.8213252420043786,0.45094924457342145,30.0,12295040.0,6750601.0,0.021120763606076842,0.01976827004481585,-0.0033367221579199136,-0.05561378649468529,0.989383260619424,0.9900665280450522,1.0016669716816664,1.0274306723544346,-0.0013524935612609923,-0.05227706433676538,0.0006832674256281868,0.02576370067276823,31.0,31.0,34921.113850960974,28433.785964313895,13899.94077931717,13899.94077931717,False,False
korns_12,10,1.8272952197032333,0.4527430547525825,31.0,11242940.0,6152777.0,0.025685676110960287,0.02492678833892481,-0.03054860875587173,-0.03110474630790727,0.9870736162460426,0.9874579543763244,1.0151594006636946,1.0154332800868342,-0.000758887772035477,-0.0005561375520355405,0.00038433813028182495,0.00027387942313961133,31.0,32.0,27293.47126742918,28099.323283159174,14236.863891930785,14236.863891930785,False,False
korns_12,11,1.820673657364475,0.4507527497005944,31.0,11562077.0,6350439.0,0.02119227167776594,0.020556543578014397,-0.028036526101976378,-0.04124374115464491,0.989347122259035,0.9896683567852341,1.0139213609062472,1.020413514784396,-0.0006357280997515424,-0.01320721505266853,0.0003212345261991434,0.006492153878148832,31.0,32.0,36685.700872515794,28437.24057666771,13900.455531643238,13900.455531643238,False,False
korns_12,12,1.8243563610467486,0.4518614776412232,30.0,8838140.0,4844525.0,0.022080131988586715,0.027390143027040792,-0.018512888557005835,-0.04038410266039705,0.9888983102480323,0.9862098442892158,1.0092139954226784,1.0199922071567005,0.005310011038454077,-0.021871214103391212,-0.002688465958816555,0.010778211734022047,31.0,31.0,34159.99636048172,28793.776389375795,13537.362590578385,13537.362590578385,False,False
korns_12,14,1.8186197851951256,0.45013245311597283,30.0,12294539.0,6760368.0,0.02344220062737634,0.022483039509635927,-0.0012817842487029552,-0.01500355837627132,0.988209390449526,0.9886945739157084,1.0006406868845095,1.007473849971438,-0.0009591611177404147,-0.013721774127568365,0.0004851834661823151,0.006833163086928495,32.0,31.0,28501.44799956493,27993.632451661397,14340.033951188438,14340.033951188438,False,False
korns_12,15,1.8234152992673391,0.4515785842085416,31.0,10594145.0,5810056.0,0.024411084510369996,0.020300503398509973,-0.014095867987987676,-0.018530664878430247,0.9877190468395504,0.9897977048879685,1.007023270827436,1.0092228023971863,-0.004110581111860023,-0.004434796890442572,0.002078658048418114,0.0021995315697502793,32.0,32.0,28481.290668345056,29311.836224225815,13021.440543145873,13021.440543145873,False,False
korns_12,16,1.8250090759726167,0.45205751951284845,30.0,11532017.0,6318882.0,0.02603438415971948,0.022809215222137413,-0.015356611309429224,-0.02605094395142782,0.9868969631325656,0.9885296074361468,1.007649051659073,1.0129417278162787,-0.003225168937582068,-0.010694332641998594,0.0016326443035812321,0.0052926761572056336,32.0,31.0,35242.45696235215,28482.904252255335,13850.28547316743,13850.28547316743,False,False
korns_12,17,1.8221650761789148,0.451202301551623,31.0,8750966.0,4802510.0,0.021998146692662757,0.020326060786439948,-0.02088445520123905,-0.02322061655253216,0.988939762223836,0.9897847943939935,1.0103882695287187,1.0115436800022686,-0.0016720859062228088,-0.002336161351293109,0.0008450321701575225,0.0011554104735498338,31.0,32.0,28548.093903606292,30404.359906382393,11929.05986672733,11929.05986672733,False,False
korns_12,18,1.818142322937278,0.44998805242899687,30.0,10604666.0,5832693.0,0.025914243726234742,0.022004118429148734,-0.024158419341017368,-0.021333672359969302,0.9869578290250123,0.9889367429572284,1.0120071241552688,1.0106105443542381,-0.003910125297086009,0.002824746981048065,0.001978913932216164,-0.0013965798010306951,31.0,31.0,42332.13146947697,27985.70463685319,14347.666443742812,14347.666443742812,False,False
korns_12,21,1.8245236443216968,0.4519117342698127,30.0,12098648.0,6631127.0,0.018941099078750634,0.017728367819857205,-0.05339694440626652,-0.032961740930596006,0.9904841749978893,0.9910961770585853,1.0263512772955792,1.0163472541068805,-0.0012127312588934291,0.020435203475670516,0.0006120020606960042,-0.01000402318869864,32.0,31.0,27294.94585694885,28768.151276696008,13567.244246928953,13567.244246928953,False,False
korns_12,25,1.8205954143954302,0.4507291449308233,30.0,11022500.0,6054338.0,0.02889816877667395,0.023271877342213698,-0.03159443100063242,-0.012369689164103193,0.9854449914750827,0.9882955644228026,1.0156743725233164,1.0061658358163943,-0.005626291434460251,0.019224741836529224,0.0028505729477199537,-0.009508536706922088,32.0,31.0,29217.126196176745,28660.83821080625,13675.536249879748,13675.536249879748,False,False
korns_12,27,1.816976286014815,0.44963508456496915,30.0,10447352.0,5749856.0,0.021890341771468536,0.017560751035579636,-0.023823981872916677,-0.042568678095678436,0.9889942660240916,0.9911807347625459,1.0118418759237617,1.0210625240873736,-0.0043295907358889,-0.01874469622276176,0.0021864687384542947,0.0092206481636119,31.0,31.0,37749.4338542209,29338.68281222973,12995.75880662119,12995.75880662119,False,False
korns_12,28,1.8219596680396488,0.45114042997671977,31.0,9629219.0,5285089.0,0.023447124829593435,0.025332545682559715,-0.01941454975800383,-0.031270599472903005,0.9882068989692425,0.9872524774936958,1.0096606111748658,1.015514943008178,0.0018854208529662797,-0.011856049714899175,-0.0009544214755466962,0.005854331833312187,31.0,32.0,38828.21568812709,29937.904305262957,12390.113417837303,12390.113417837303,False,False
korns_12,30,1.8164461080679126,0.4494744459753538,31.0,9707375.0,5344158.0,0.022774178289845404,0.023730121150689842,-0.023674766276088555,,0.9885473290187751,0.9880637018175044,1.0117681385950483,,0.0009559428608444387,,-0.0004836272012707088,,32.0,32.0,36632.87335890718,29041.385783157777,13295.234256424475,13295.234256424475,False,False
pagie_1,1,1.832630944093043,0.4543363991406937,31.0,9845150.0,5372140.0,0.9978778608788674,0.9953811424620423,0.9262220325228854,-461.3162270031669,0.04606668124721518,0.06796217726027977,0.27162099969831976,21.501540107703143,-0.0024967184168250833,-462.2424490356898,0.02189549601306459,21.22991910800482,32.0,32.0,9716.349655250087,21095.527424932923,12818.60736579122,12818.60736579122,False,False
pagie_1,2,1.8317681785746902,0.45407939077852855,30.0,11834120.0,6460490.0,0.9929972875271336,0.9966141009497881,0.6890477936367372,0.7858115880953379,0.08368221120923124,0.05818847867243109,0.5576308872034106,0.4628049393693439,0.003616813422654519,0.09676379445860073,-0.025493732536800144,-0.09482594783406667,31.0,31.0,12603.828781159129,19534.195185545366,12818.73051179247,12818.73051179247,False,False
pagie_1,3,1.8334580021649531,0.4545825435765658,31.0,11939330.0,6511919.0,0.9852200451538723,0.9938522802013107,0.6658509622354942,0.6899374224536392,0.12157283761649913,0.07840739632642653,0.5780562583040735,0.5568326297428706,0.008632235047438375,0.02408646021814498,-0.043165441290072604,-0.021223628561202856,31.0,32.0,9833.133808368817,20540.642755055334,13210.187935134396,13210.187935134396,False,False
pagie_1,4,1.8352777072125883,0.45512333306832586,30.0,11949350.0,6510922.0,0.9916021604963041,0.9935279239514002,0.6830111972315338,0.6570417637552255,0.09163972666750994,0.0804492140956004,0.5630175865534452,0.5856263623205282,0.0019257634550960967,-0.025969433476308312,-0.011190512571909547,0.022608775767082978,31.0,31.0,10117.488068210892,23359.1192048043,14988.058221459389,14988.058221459389,False,False
pagie_1,5,1.8332873502799043,0.45453177329384775,29.0,10937330.0,5965966.0,0.997816480120403,0.9980354860931698,0.9609573170835667,0.9600174087870822,0.04672814868574396,0.04432283730572921,0.1975922137039648,0.19995647329585958,0.0002190059727668059,-0.0009399082964844929,-0.002405311380014749,0.0023642595918947906,32.0,30.0,9491.914668423124,19523.972710692324,12034.714755408466,12034.714755408466,False,False
pagie_1,6,1.834889341721399,0.45500800660717156,31.0,10897250.0,5938914.0,0.9882343860074266,0.998094874787497,0.9262021312911926,0.9831337224184957,0.10846941500982345,0.04364774006180517,0.2716576314201525,0.12987023362381506,0.009860488780070398,0.05693159112730317,-0.06482167494801827,-0.14178739779633742,31.0,32.0,10121.41006692918,20101.481831700075,13251.05318387784,13251.05318387784,False,False
pagie_1,7,1.8315424897544326,0.45401212060656215,30.0,12410270.0,6775857.0,0.9933463020290574,0.9947883003318989,0.8819074490575031,0.9390455873810342,0.08157020271485559,0.0721921025327635,0.3436459674468725,0.2468894745001614,0.0014419983028415295,0.057138138323531096,-0.009378100182092092,-0.09675649294671107,31.0,31.0,14634.684265953023,25369.896544960327,14977.26442305278,14977.26442305278,False,False
pagie_1,8,1.8304882617682814,0.4536976713338856,30.0,9898757.0,5407714.0,0.9943653305521485,0.9918210270400778,0.9338062118651145,0.40957788449200394,0.07506443530628552,0.09043767444998901,0.2572815347724853,0.7683892994491764,-0.002544303512070689,-0.5242283273731105,0.01537323914370349,0.5111077646766912,32.0,31.0,10209.252301278058,26947.65054156538,15388.0957836546,15388.0957836546,False,False
pagie_1,9,1.833631268055521,0.454634081878167,23.0,10972400.0,5983973.0,0.9860654090373225,0.9924561154003626,0.9610578192873993,0.7065927443745647,0.11804486843009075,0.08685553868140733,0.19733773261239393,0.5416708000487338,0.006390706363040066,-0.25446507491283465,-0.031189329748683423,0.34433306743633985,31.0,24.0,9841.41704787407,20719.37893954385,12840.719457491301,12840.719457491301,False,False
